pageid,title
392266,Joan Enric Vives i Sicília
38225332,Vicenç Mateu Zamora
43671127,Emmanuel Macron
57894314,Sílvia Riva González
58912667,Sílvia Calvó i Armengol
60775219,Xavier Espot Zamora
61016241,Maria Ubach i Font
61189288,Conxita Marsol Riart
61212190,Ester Vilarrubla Escales
61215425,Judith Pallarés i Cortés
61488411,Enric Tarrado Vives
65585067,Èric Jover
67667257,Jordi Gallardo
