id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q191954,President of the French Republic,Q142,Q142,,,,,,,President of France
Q49967564,Bishop of Urgell,Q228,Q877736,,Q602286,531,,,,
Q634322,Prime Minister of Andorra,Q228,Q228,,Q30108629,1982-01-08,,,,Prime Minister of Andorra
Q63986276,Minister of Civil Service and Reform of the Administration,Q228,Q228,,,,,,,
Q64165272,minister of Culture and Sport,Q228,Q228,,,,,,,
Q66059884,"minister of Economy, Competitiveness and Innovation",Q228,Q228,,,,,,,
Q110095932,Minister of Economy and Agriculture,Q228,Q228,,,,,,,
Q67155336,Minister of Economy and Finance,Q228,Q228,,,2009,2011,,,
Q67200458,Andorran Minister of Education and Culture,Q228,Q228,,,,,,,
Q90333454,"Minister of the Environment, Agriculture, and Sustainability of Andorra",Q228,Q228,,,,,,,
Q66061766,Minister of Finance,Q228,Q228,,,,,,,
Q67153698,"minister of Finance, Commerce and Industry",Q228,Q228,,,,,,,
Q4294893,minister of Foreign Affairs,Q228,Q228,,,,,,,
Q88898726,Minister of Health of Andorra,Q228,Q228,,,,,Q88900417,,
Q88900417,"Minister of Health, Social Affairs and Employment",Q228,Q228,,,,,,Q63869694,
Q63869694,Minister of Justice and the Interior,Q228,Q228,,,,,Q88900417,,
Q63985662,"Minister of the Presidency, Economy and Business",Q228,Q228,,,,,,,
Q108500749,Minister of Public Administration and Citizen Participation,Q228,Q228,,,,,,,
Q108500927,"Minister of Social Affairs, Youth and Equality",Q228,Q228,,,,,,,
Q107981777,Minister of Territorial Management and Housing,Q228,Q228,,,,,,,
Q67187719,Minister of Tourism,Q228,Q228,,,,,,,
Q67132741,Mayor of Andorra la Vella,Q228,Q1863,,,,,,,
